0.266616898	SAR	7/1/2001 0:00	0.266070668
0.266616898	SAR	7/2/2001 0:00	0.266616898
0.266631116	SAR	7/3/2001 0:00	0.266169816
0.266723568	SAR	7/4/2001 0:00	0.267265341
0.266616898	SAR	7/5/2001 0:00	0.265915014
0.266616898	SAR	7/6/2001 0:00	0.266666667
0.266602682	SAR	7/7/2001 0:00	0.266198158
0.266616898	SAR	7/8/2001 0:00	0.267308206
0.266616898	SAR	7/9/2001 0:00	0.266276128
0.266616898	SAR	7/10/2001 0:00	0.266652445
0.266616898	SAR	7/11/2001 0:00	0.265978669
0.266631116	SAR	7/12/2001 0:00	0.266723568
0.266616898	SAR	7/13/2001 0:00	0.266496109
0.266616898	SAR	7/14/2001 0:00	0.267036958
0.266631116	SAR	7/15/2001 0:00	0.265992818
0.266631116	SAR	7/16/2001 0:00	0.266695114
0.266631116	SAR	7/17/2001 0:00	0.26634705
0.266631116	SAR	7/18/2001 0:00	0.26707975
0.266631116	SAR	7/19/2001 0:00	0.266113151
0.266631116	SAR	7/20/2001 0:00	0.266794728
0.266631116	SAR	7/21/2001 0:00	0.266453504
0.266631116	SAR	7/22/2001 0:00	0.266645335
0.266631116	SAR	7/23/2001 0:00	0.266098989
0.266616898	SAR	7/24/2001 0:00	0.266965668
0.266616898	SAR	7/25/2001 0:00	0.265978669
0.266631116	SAR	7/26/2001 0:00	0.267293916
0.266616898	SAR	7/27/2001 0:00	0.266396718
0.266616898	SAR	7/28/2001 0:00	0.267094017
0.266616898	SAR	7/29/2001 0:00	0.266453504
0.266616898	SAR	7/30/2001 0:00	0.266965668
0.266616898	SAR	7/31/2001 0:00	0.266425108
0.266631116	SAR	8/1/2001 0:00	0.26690154
0.266631116	SAR	8/2/2001 0:00	0.265922085
0.266616898	SAR	8/3/2001 0:00	0.266766259
0.266616898	SAR	8/4/2001 0:00	0.266304493
0.266616898	SAR	8/5/2001 0:00	0.26705122
0.266616898	SAR	8/6/2001 0:00	0.266021122
0.266631116	SAR	8/7/2001 0:00	0.266937163
0.266631116	SAR	8/8/2001 0:00	0.266198158
0.266631116	SAR	8/9/2001 0:00	0.266695114
0.266631116	SAR	8/10/2001 0:00	0.26624777
0.266631116	SAR	8/11/2001 0:00	0.266965668
0.266631116	SAR	8/12/2001 0:00	0.266261949
0.266631116	SAR	8/13/2001 0:00	0.266951415
0.266631116	SAR	8/14/2001 0:00	0.266396718
0.266631116	SAR	8/15/2001 0:00	0.267101151
0.266631116	SAR	8/16/2001 0:00	0.266574254
0.266602682	SAR	8/17/2001 0:00	0.266844563
0.266616898	SAR	8/18/2001 0:00	0.266049432
0.266631116	SAR	8/19/2001 0:00	0.267215349
0.266616898	SAR	8/20/2001 0:00	0.266155648
0.266602682	SAR	8/21/2001 0:00	0.266631116
0.266631116	SAR	8/22/2001 0:00	0.266155648
0.266631116	SAR	8/23/2001 0:00	0.266830323
0.266631116	SAR	8/24/2001 0:00	0.266205244
0.266631116	SAR	8/25/2001 0:00	0.266638225
0.266631116	SAR	8/26/2001 0:00	0.266496109
0.266645335	SAR	8/27/2001 0:00	0.266652445
0.266638225	SAR	8/28/2001 0:00	0.266063589
0.266638225	SAR	8/29/2001 0:00	0.266780493
0.266638225	SAR	8/30/2001 0:00	0.266453504
0.266645335	SAR	8/31/2001 0:00	0.266951415
0.266645335	SAR	9/1/2001 0:00	0.266531624
0.266645335	SAR	9/2/2001 0:00	0.267022697
0.266638225	SAR	9/3/2001 0:00	0.266410912
0.266631116	SAR	9/4/2001 0:00	0.26668089
0.266631116	SAR	9/5/2001 0:00	0.266276128
0.266631116	SAR	9/6/2001 0:00	0.267008437
0.266631116	SAR	9/7/2001 0:00	0.266006969
0.266631116	SAR	9/8/2001 0:00	0.267322498
0.266631116	SAR	9/9/2001 0:00	0.266212331
0.266631116	SAR	9/10/2001 0:00	0.267215349
0.266616898	SAR	9/11/2001 0:00	0.266233593
0.266631116	SAR	9/12/2001 0:00	0.267115421
0.266631116	SAR	9/13/2001 0:00	0.266169816
0.266631116	SAR	9/14/2001 0:00	0.267143964
0.266631116	SAR	9/15/2001 0:00	0.266410912
0.266631116	SAR	9/16/2001 0:00	0.267293916
0.266631116	SAR	9/17/2001 0:00	0.26596452
0.266631116	SAR	9/18/2001 0:00	0.267251056
0.266631116	SAR	9/19/2001 0:00	0.266198158
0.266631116	SAR	9/20/2001 0:00	0.267172513
0.266631116	SAR	9/21/2001 0:00	0.266602682
0.266631116	SAR	9/22/2001 0:00	0.267158238
0.266638225	SAR	9/23/2001 0:00	0.266261949
0.266631116	SAR	9/24/2001 0:00	0.26699418
0.266631116	SAR	9/25/2001 0:00	0.266155648
0.266631116	SAR	9/26/2001 0:00	0.267172513
0.266645335	SAR	9/27/2001 0:00	0.266496109
0.266645335	SAR	9/28/2001 0:00	0.26670934
0.266645335	SAR	9/29/2001 0:00	0.266091908
0.266645335	SAR	9/30/2001 0:00	0.267351085
0.266638225	SAR	10/1/2001 0:00	0.266261949
0.266631116	SAR	10/2/2001 0:00	0.266752027
0.266631116	SAR	10/3/2001 0:00	0.266531624
0.266631116	SAR	10/4/2001 0:00	0.266780493
0.266631116	SAR	10/5/2001 0:00	0.266439305
0.266631116	SAR	10/6/2001 0:00	0.26670934
0.266638225	SAR	10/7/2001 0:00	0.266453504
0.266631116	SAR	10/8/2001 0:00	0.266915788
0.266631116	SAR	10/9/2001 0:00	0.26596452
0.266616898	SAR	10/10/2001 0:00	0.267293916
0.266616898	SAR	10/11/2001 0:00	0.266021122
0.266616898	SAR	10/12/2001 0:00	0.266638225
0.266616898	SAR	10/13/2001 0:00	0.266531624
0.266631116	SAR	10/14/2001 0:00	0.267308206
0.266631116	SAR	10/15/2001 0:00	0.265950374
0.266631116	SAR	10/16/2001 0:00	0.267008437
0.266631116	SAR	10/17/2001 0:00	0.266510314
