9.53E-03	JPY	7/1/2001 0:00	9.53E-03
9.46E-03	JPY	7/2/2001 0:00	9.46E-03
9.48E-03	JPY	7/3/2001 0:00	9.47E-03
9.45E-03	JPY	7/4/2001 0:00	9.46E-03
9.42E-03	JPY	7/5/2001 0:00	9.42E-03
9.40E-03	JPY	7/6/2001 0:00	9.40E-03
9.40E-03	JPY	7/7/2001 0:00	9.39E-03
9.46E-03	JPY	7/8/2001 0:00	9.46E-03
9.57E-03	JPY	7/9/2001 0:00	9.57E-03
9.56E-03	JPY	7/10/2001 0:00	9.56E-03
9.58E-03	JPY	7/11/2001 0:00	9.57E-03
9.62E-03	JPY	7/12/2001 0:00	9.62E-03
9.82E-03	JPY	7/13/2001 0:00	9.81E-03
9.75E-03	JPY	7/14/2001 0:00	9.76E-03
9.77E-03	JPY	7/15/2001 0:00	9.77E-03
9.80E-03	JPY	7/16/2001 0:00	9.80E-03
9.77E-03	JPY	7/17/2001 0:00	9.77E-03
9.75E-03	JPY	7/18/2001 0:00	9.75E-03
9.76E-03	JPY	7/19/2001 0:00	9.76E-03
9.72E-03	JPY	7/20/2001 0:00	9.73E-03
9.74E-03	JPY	7/21/2001 0:00	9.73E-03
9.76E-03	JPY	7/22/2001 0:00	9.77E-03
9.73E-03	JPY	7/23/2001 0:00	9.72E-03
9.73E-03	JPY	7/24/2001 0:00	9.73E-03
9.71E-03	JPY	7/25/2001 0:00	9.70E-03
9.76E-03	JPY	7/26/2001 0:00	9.76E-03
9.77E-03	JPY	7/27/2001 0:00	9.76E-03
9.76E-03	JPY	7/28/2001 0:00	9.76E-03
9.74E-03	JPY	7/29/2001 0:00	9.73E-03
9.67E-03	JPY	7/30/2001 0:00	9.68E-03
9.65E-03	JPY	7/31/2001 0:00	9.65E-03
9.71E-03	JPY	8/1/2001 0:00	9.71E-03
9.70E-03	JPY	8/2/2001 0:00	9.70E-03
9.68E-03	JPY	8/3/2001 0:00	9.68E-03
9.69E-03	JPY	8/4/2001 0:00	9.69E-03
9.72E-03	JPY	8/5/2001 0:00	9.73E-03
9.78E-03	JPY	8/6/2001 0:00	9.78E-03
9.83E-03	JPY	8/7/2001 0:00	9.84E-03
9.84E-03	JPY	8/8/2001 0:00	9.83E-03
9.73E-03	JPY	8/9/2001 0:00	9.74E-03
9.71E-03	JPY	8/10/2001 0:00	9.71E-03
9.72E-03	JPY	8/11/2001 0:00	9.72E-03
9.75E-03	JPY	8/12/2001 0:00	9.75E-03
9.75E-03	JPY	8/13/2001 0:00	9.76E-03
9.77E-03	JPY	8/14/2001 0:00	9.76E-03
9.78E-03	JPY	8/15/2001 0:00	9.78E-03
9.78E-03	JPY	8/16/2001 0:00	9.78E-03
9.77E-03	JPY	8/17/2001 0:00	9.78E-03
9.78E-03	JPY	8/18/2001 0:00	9.78E-03
9.78E-03	JPY	8/19/2001 0:00	0.009786172
9.84E-03	JPY	8/20/2001 0:00	9.84E-03
9.68E-03	JPY	8/21/2001 0:00	9.68E-03
9.59E-03	JPY	8/22/2001 0:00	9.58E-03
9.50E-03	JPY	8/23/2001 0:00	9.51E-03
9.49E-03	JPY	8/24/2001 0:00	9.48E-03
9.50E-03	JPY	8/25/2001 0:00	9.50E-03
9.51E-03	JPY	8/26/2001 0:00	9.51E-03
9.51E-03	JPY	8/27/2001 0:00	9.51E-03
9.43E-03	JPY	8/28/2001 0:00	9.43E-03
9.44E-03	JPY	8/29/2001 0:00	9.44E-03
9.42E-03	JPY	8/30/2001 0:00	9.42E-03
9.45E-03	JPY	8/31/2001 0:00	9.46E-03
9.43E-03	JPY	9/1/2001 0:00	9.42E-03
9.44E-03	JPY	9/2/2001 0:00	9.45E-03
9.53E-03	JPY	9/3/2001 0:00	9.53E-03
9.46E-03	JPY	9/4/2001 0:00	9.46E-03
9.49E-03	JPY	9/5/2001 0:00	9.48E-03
9.49E-03	JPY	9/6/2001 0:00	9.50E-03
9.54E-03	JPY	9/7/2001 0:00	9.53E-03
9.54E-03	JPY	9/8/2001 0:00	9.54E-03
9.50E-03	JPY	9/9/2001 0:00	9.50E-03
9.46E-03	JPY	9/10/2001 0:00	9.47E-03
9.43E-03	JPY	9/11/2001 0:00	9.43E-03
9.46E-03	JPY	9/12/2001 0:00	9.47E-03
9.51E-03	JPY	9/13/2001 0:00	9.51E-03
9.33E-03	JPY	9/14/2001 0:00	9.33E-03
9.34E-03	JPY	9/15/2001 0:00	9.34E-03
9.34E-03	JPY	9/16/2001 0:00	9.34E-03
9.31E-03	JPY	9/17/2001 0:00	9.30E-03
9.27E-03	JPY	9/18/2001 0:00	9.27E-03
9.23E-03	JPY	9/19/2001 0:00	9.23E-03
9.29E-03	JPY	9/20/2001 0:00	9.29E-03
9.33E-03	JPY	9/21/2001 0:00	9.32E-03
9.31E-03	JPY	9/22/2001 0:00	9.32E-03
9.32E-03	JPY	9/23/2001 0:00	9.32E-03
9.20E-03	JPY	9/24/2001 0:00	9.20E-03
9.13E-03	JPY	9/25/2001 0:00	9.12E-03
9.13E-03	JPY	9/26/2001 0:00	9.14E-03
9.15E-03	JPY	9/27/2001 0:00	9.15E-03
9.19E-03	JPY	9/28/2001 0:00	9.19E-03
9.18E-03	JPY	9/29/2001 0:00	9.17E-03
0.009178859	JPY	9/30/2001 0:00	9.19E-03
9.18E-03	JPY	10/1/2001 0:00	9.18E-03
9.17E-03	JPY	10/2/2001 0:00	9.17E-03
9.14E-03	JPY	10/3/2001 0:00	9.14E-03
9.03E-03	JPY	10/4/2001 0:00	9.04E-03
9.00E-03	JPY	10/5/2001 0:00	9.00E-03
9.00E-03	JPY	10/6/2001 0:00	9.01E-03
9.01E-03	JPY	10/7/2001 0:00	9.01E-03
8.98E-03	JPY	10/8/2001 0:00	8.98E-03
9.02E-03	JPY	10/9/2001 0:00	9.02E-03
8.99E-03	JPY	10/10/2001 0:00	8.99E-03
8.99E-03	JPY	10/11/2001 0:00	8.98E-03
9.07E-03	JPY	10/12/2001 0:00	9.07E-03
9.06E-03	JPY	10/13/2001 0:00	9.06E-03
9.06E-03	JPY	10/14/2001 0:00	9.07E-03
9.13E-03	JPY	10/15/2001 0:00	9.13E-03
9.07E-03	JPY	10/16/2001 0:00	9.08E-03
9.33E-03	JPY	10/17/2001 0:00	9.33E-03
9.26E-03	JPY	10/18/2001 0:00	9.27E-03
9.28E-03	JPY	10/19/2001 0:00	9.27E-03
9.26E-03	JPY	10/20/2001 0:00	9.26E-03
9.27E-03	JPY	10/21/2001 0:00	9.26E-03
9.30E-03	JPY	10/22/2001 0:00	9.31E-03
9.42E-03	JPY	10/23/2001 0:00	9.41E-03
9.42E-03	JPY	10/24/2001 0:00	9.42E-03
9.37E-03	JPY	10/25/2001 0:00	9.37E-03
9.41E-03	JPY	10/26/2001 0:00	9.41E-03
9.40E-03	JPY	10/27/2001 0:00	9.40E-03
9.40E-03	JPY	10/28/2001 0:00	9.41E-03
9.46E-03	JPY	10/29/2001 0:00	9.46E-03
9.51E-03	JPY	10/30/2001 0:00	9.51E-03
9.51E-03	JPY	10/31/2001 0:00	9.50E-03
9.47E-03	JPY	11/1/2001 0:00	9.48E-03
9.37E-03	JPY	11/2/2001 0:00	9.36E-03
9.37E-03	JPY	11/3/2001 0:00	9.37E-03
9.35E-03	JPY	11/4/2001 0:00	9.35E-03
9.40E-03	JPY	11/5/2001 0:00	9.40E-03
9.35E-03	JPY	11/6/2001 0:00	9.34E-03
9.34E-03	JPY	11/7/2001 0:00	9.34E-03
9.31E-03	JPY	11/8/2001 0:00	9.31E-03
9.31E-03	JPY	11/9/2001 0:00	9.32E-03
9.31E-03	JPY	11/10/2001 0:00	9.31E-03
9.35E-03	JPY	11/11/2001 0:00	9.35E-03
9.37E-03	JPY	11/12/2001 0:00	9.37E-03
9.44E-03	JPY	11/13/2001 0:00	9.45E-03
9.46E-03	JPY	11/14/2001 0:00	9.46E-03
9.48E-03	JPY	11/15/2001 0:00	9.48E-03
9.77E-03	JPY	11/16/2001 0:00	9.76E-03
9.71E-03	JPY	11/17/2001 0:00	9.71E-03
9.70E-03	JPY	11/18/2001 0:00	9.69E-03
9.53E-03	JPY	11/19/2001 0:00	9.54E-03
9.53E-03	JPY	11/20/2001 0:00	9.53E-03
9.53E-03	JPY	11/21/2001 0:00	9.53E-03
9.54E-03	JPY	11/22/2001 0:00	9.54E-03
9.48E-03	JPY	11/23/2001 0:00	9.48E-03
9.49E-03	JPY	11/24/2001 0:00	9.48E-03
9.48E-03	JPY	11/25/2001 0:00	9.49E-03
9.39E-03	JPY	11/26/2001 0:00	9.39E-03
9.34E-03	JPY	11/27/2001 0:00	9.34E-03
